Date,Open,High,Low,Close,Volume,Market.Cap
10-04-2017,0.559640833,0.521467134,0.593159482,0.553468418,0.030723288,0.593558009
09-04-2017,0.546890801,0.529356889,0.5843263,0.554342951,0.08594682,0.581017251
08-04-2017,0.542232821,0.515311518,0.572909598,0.54025587,0.017009236,0.576349932
07-04-2017,0.549706978,0.517149015,0.573906099,0.541378582,0.241806158,0.583436028
06-04-2017,0.486574711,0.519204715,0.527673374,0.548209398,0.647112651,0.522016106
05-04-2017,0.496472919,0.458016048,0.512688952,0.479783055,0.445841037,0.53145714
04-04-2017,0.50999532,0.482535156,0.521165362,0.489792919,0.490767028,0.544458955
03-04-2017,0.459411081,0.477137507,0.499549903,0.502272749,0.791582919,0.495203852
02-04-2017,0.432865347,0.42643406,0.465718079,0.453062509,0.653300776,0.469299527
01-04-2017,0.422289831,0.408208381,0.448051716,0.427452856,0.184645838,0.458915098
31-03-2017,0.368734942,0.388914657,0.405669669,0.41715936,0.513676654,0.406851092
30-03-2017,0.387236154,0.359480244,0.397550031,0.363552815,0.316829601,0.42464081
29-03-2017,0.391834721,0.36618711,0.392432199,0.379554416,0.20306203,0.428974748
28-03-2017,0.390052331,0.37712022,0.407010639,0.388039755,0.26123666,0.427102146
27-03-2017,0.303867815,0.356161264,0.338424307,0.386408868,0.35766496,0.343437984
26-03-2017,0.306196805,0.312015386,0.316538193,0.292999228,0.213935598,0.345551755
25-03-2017,0.261672694,0.275035749,0.254435268,0.300149131,0.48970889,0.302283303
24-03-2017,0.382768295,0.349351039,0.292142373,0.258478787,0.60498749,0.419476968
23-03-2017,0.396552114,0.369494605,0.408486937,0.377923529,0.098880313,0.432698672
22-03-2017,0.480443288,0.441432633,0.390377685,0.390391541,0.375000057,0.513823473
21-03-2017,0.402861776,0.443476849,0.441002395,0.474772214,0.284317425,0.438529274
20-03-2017,0.381330501,0.375259754,0.41802136,0.396406914,0.178167613,0.417547621
19-03-2017,0.309428873,0.383160993,0.344267985,0.375737195,0.42886074,0.347764829
18-03-2017,0.455537353,0.433875925,0.320794851,0.301378205,0.876855899,0.489110803
17-03-2017,0.551156655,0.509776056,0.495391664,0.450769812,1.054875611,0.581542147
16-03-2017,0.635725137,0.599147342,0.560434882,0.554272043,0.912891028,0.663248589
15-03-2017,0.62245227,0.591831805,0.667847845,0.627307415,0.201699182,0.650246774
14-03-2017,0.612946188,0.58402244,0.644436223,0.615950297,0.09213077,0.640869578
13-03-2017,0.600612047,0.575478077,0.639896608,0.606401335,0.373822957,0.628775691
12-03-2017,0.546950214,0.563545827,0.588632169,0.593945141,0.054292424,0.576683312
11-03-2017,0.475298121,0.525475176,0.51599832,0.540114054,0.171468159,0.507198435
10-03-2017,0.562088649,0.613491307,0.467932526,0.47025773,0.756837592,0.591011554
09-03-2017,0.515734617,0.529643998,0.5466438,0.555075669,0.023209883,0.546012364
08-03-2017,0.602335024,0.569494726,0.555071,0.509588105,0.274324595,0.629633967
07-03-2017,0.661724271,0.619325361,0.624850673,0.596497833,0.188031045,0.68689728
06-03-2017,0.654903657,0.619842157,0.698419511,0.654748861,-0.099145928,0.680144564
05-03-2017,0.639242387,0.60983928,0.665768726,0.64800077,-0.139906154,0.66483037
04-03-2017,0.666738729,0.62374684,0.656480352,0.633854599,-0.037341906,0.691273778
03-03-2017,0.634988416,0.624791916,0.681331364,0.657301553,0.239128464,0.660411313
02-03-2017,0.604058001,0.603913351,0.638161958,0.628961938,0.348774097,0.630343286
01-03-2017,0.551014064,0.558400834,0.593959143,0.595268759,0.058218179,0.578917667
28-02-2017,0.551822081,0.524809083,0.58427709,0.545006714,-0.033823127,0.579541867
27-02-2017,0.531692952,0.51186621,0.573893796,0.545006714,-0.145242759,0.559943387
26-02-2017,0.508509995,0.495202404,0.533074164,0.527551497,-0.176723929,0.537358673
25-02-2017,0.539571118,0.503677861,0.526172472,0.502308203,-0.127730263,0.567192626
24-02-2017,0.542304116,0.533008916,0.5352394,0.537573179,0.270476062,0.569668149
23-02-2017,0.476426968,0.505710593,0.516785679,0.529347836,-0.024435544,0.505886195
22-02-2017,0.473491965,0.44687622,0.496597307,0.471108627,-0.13578839,0.502921242
21-02-2017,0.431284961,0.437527951,0.467538847,0.468579571,-0.029830587,0.462029008
20-02-2017,0.39493608,0.395311446,0.424184903,0.426838319,-0.191350025,0.426797139
19-02-2017,0.40214882,0.368116482,0.426362442,0.388890653,-0.258250015,0.433634973
18-02-2017,0.395553976,0.373043273,0.430668311,0.396631457,-0.213064811,0.427123426
17-02-2017,0.368117047,0.363936175,0.404439421,0.386928861,-0.135007831,0.400509782
16-02-2017,0.34616988,0.341197144,0.382307257,0.364746435,-0.164637781,0.379194749
15-02-2017,0.344458785,0.31302601,0.374839651,0.341157665,-0.232503869,0.377421452
14-02-2017,0.327264659,0.316092334,0.356250602,0.337694984,-0.131935683,0.360674433
13-02-2017,0.335748837,0.305285552,0.343369904,0.321256117,-0.209864309,0.368725202
12-02-2017,0.341262365,0.308340391,0.369106695,0.331348707,-0.278897897,0.373917417
11-02-2017,0.32389,0.313542806,0.351772499,0.337576804,-0.206412316,0.357035627
10-02-2017,0.331886992,0.301610557,0.307311332,0.318927966,-0.022352661,0.364618246
09-02-2017,0.413960127,0.405073151,0.315492482,0.325676057,0.430054537,0.443600904
08-02-2017,0.411132068,0.393565823,0.419017861,0.406854045,0.001446051,0.440735255
07-02-2017,0.384776455,0.373996474,0.422278018,0.404821345,-0.115111915,0.415192682
06-02-2017,0.37082628,0.354140017,0.407539646,0.377403536,-0.186583186,0.401630505
05-02-2017,0.388792775,0.352980097,0.400416509,0.364628255,-0.181478245,0.418796022
04-02-2017,0.374307882,0.355587046,0.39154642,0.383017096,-0.096209439,0.404708949
03-02-2017,0.350697151,0.341771362,0.38370974,0.367665486,0.000241819,0.381819229
02-02-2017,0.325197086,0.31840069,0.352252296,0.34626305,-0.115500108,0.357113652
01-02-2017,0.302548846,0.290367369,0.336898799,0.319341597,-0.10654872,0.33513186
31-01-2017,0.243159599,0.270740598,0.275657048,0.297336441,-0.076344829,0.277804708
30-01-2017,0.242197108,0.21450169,0.273823978,0.238222699,-0.256572021,0.276754916
29-01-2017,0.244478568,0.214926611,0.273430299,0.237182713,-0.292835891,0.278819034
28-01-2017,0.2417931,0.215489345,0.274242263,0.239652679,-0.275872499,0.276109436
27-01-2017,0.240070122,0.214696924,0.26937048,0.237478163,-0.157715012,0.274307766
26-01-2017,0.221093606,0.210229508,0.252602198,0.234925471,-0.144432981,0.255922221
25-01-2017,0.208652521,0.191762658,0.239647685,0.215957547,-0.167655665,0.243828334
24-01-2017,0.230944284,0.215753485,0.240385834,0.205498598,-0.187445141,0.265157552
23-01-2017,0.248554301,0.220496526,0.270465401,0.238967234,-0.266253253,0.281996783
22-01-2017,0.244644924,0.231119558,0.246869242,0.24329263,-0.176542355,0.278081343
21-01-2017,0.212965906,0.219462933,0.244371838,0.23988904,-0.187843769,0.24746714
20-01-2017,0.216079148,0.18734118,0.233890124,0.208264015,-0.23882974,0.250311508
19-01-2017,0.20439855,0.193324531,0.230605362,0.213038495,-0.199391456,0.238934033
18-01-2017,0.229387663,0.208127871,0.198569701,0.198325059,0.051163926,0.262852266
17-01-2017,0.136204294,0.200157725,0.164737878,0.22352108,-0.09614474,0.173123428
16-01-2017,0.125307948,0.11284214,0.151783365,0.133219579,-0.247122035,0.162533297
15-01-2017,0.12098268,0.099956689,0.142679529,0.121720644,-0.271627425,0.158256104
14-01-2017,0.129300502,0.113485264,0.142175127,0.117714335,-0.225608441,0.16612245
13-01-2017,0.103871733,0.106491289,0.102241273,0.124296973,-0.067190997,0.141572924
12-01-2017,0.06993502,0.103333091,0.072420059,0.101665462,0.044170197,0.108837857
11-01-2017,0.227902337,0.210367321,0.081031796,0.069674079,0.229089719,0.260497327
10-01-2017,0.221153019,0.205107484,0.25117511,0.223213812,-0.178138953,0.253893569
09-01-2017,0.23398623,0.20375233,0.225032338,0.217482071,-0.123731461,0.266115133
08-01-2017,0.22796175,0.237091425,0.234185384,0.227373755,-0.088589593,0.26019232
07-01-2017,0.222400692,0.197895306,0.155830881,0.224289252,0.163599954,0.254730565
06-01-2017,0.354000515,0.356632123,0.230113263,0.216737536,0.314548447,0.380968046
05-01-2017,0.523315717,0.522339946,0.262690233,0.348130297,0.644977592,0.543394977
04-01-2017,0.389838444,0.485957495,0.427518875,0.515178029,0.300085141,0.415107564
03-01-2017,0.36274611,0.353496893,0.399469218,0.38412799,-0.033380671,0.388947884
02-01-2017,0.33543989,0.338923241,0.36883604,0.358021981,0.043875922,0.362596687
01-01-2017,0.293898312,0.306411019,0.322086612,0.330344175,-0.111421998,0.322598196
31-12-2016,0.290297883,0.261231549,0.307987968,0.289465639,-0.212936248,0.319016135
30-12-2016,0.30443818,0.271326301,0.292720589,0.286511134,-0.028567918,0.332457728
29-12-2016,0.307527657,0.279216056,0.31691957,0.301000028,-0.003844639,0.335280817
28-12-2016,0.259640769,0.275219499,0.292720589,0.303859989,0.074023462,0.289210556
27-12-2016,0.228175637,0.234025101,0.255099602,0.253373402,-0.070655511,0.258908453
26-12-2016,0.214570057,0.203166627,0.246057278,0.223131085,-0.161519717,0.245750588
25-12-2016,0.217837773,0.187628289,0.203638323,0.209623087,-0.119999803,0.248751007
24-12-2016,0.244609277,0.214995518,0.233065858,0.212743045,-0.132392748,0.274300673
23-12-2016,0.176533847,0.216878953,0.206418684,0.240113582,0.155280944,0.208922752
22-12-2016,0.140042375,0.160215123,0.168859209,0.172230868,-0.00236909,0.173825653
21-12-2016,0.100188126,0.112555031,0.126108087,0.136469535,-0.095140866,0.13551534
20-12-2016,0.090218623,0.074725551,0.116389127,0.096997344,-0.211904824,0.12586151
19-12-2016,0.088364937,0.065848141,0.114937434,0.08734202,-0.26354467,0.123981815
18-12-2016,0.08874518,0.067145874,0.112120166,0.084765692,-0.293518984,0.124244263
17-12-2016,0.08180574,0.064584862,0.108220279,0.085120232,-0.25498064,0.117491548
16-12-2016,0.074426644,0.055994561,0.100961815,0.078123964,-0.245341775,0.110341613
15-12-2016,0.075745613,0.051860191,0.099534727,0.070064073,-0.249574536,0.111256635
14-12-2016,0.075662435,0.052549253,0.098353689,0.074070382,-0.261264351,0.111341753
13-12-2016,0.076434804,0.059933696,0.099731567,0.072983124,-0.249437833,0.111951767
12-12-2016,0.063827363,0.052422925,0.089988002,0.072427677,-0.260028814,0.099772762
11-12-2016,0.069424068,0.044246061,0.084291953,0.060184207,-0.300220525,0.105007535
10-12-2016,0.067368378,0.046875979,0.093518814,0.065998674,-0.307463239,0.102943417
09-12-2016,0.063708536,0.043935983,0.089508205,0.063800522,-0.276444979,0.099361357
08-12-2016,0.061498372,0.044131217,0.084956287,0.061460554,-0.252638753,0.097127003
07-12-2016,0.056899805,0.04050216,0.077328749,0.058293324,-0.218590086,0.092615734
06-12-2016,0.050376257,0.033703419,0.076061593,0.053672478,-0.17728326,0.08626733
05-12-2016,0.067808034,0.042718641,0.067437554,0.04714893,-0.197851208,0.102844113
04-12-2016,0.065728579,0.043178016,0.087675136,0.065076868,-0.293449068,0.100751622
03-12-2016,0.073582979,0.048208165,0.083615317,0.061862366,-0.274687677,0.108142725
02-12-2016,0.048974109,0.051710895,0.074609901,0.069886803,-0.15351794,0.084522406
01-12-2016,0.035320999,0.025262415,0.06047435,0.044868052,-0.251908283,0.071357448
30-11-2016,0.023711697,0.013387587,0.048430221,0.031773684,-0.244376303,0.060178582
29-11-2016,0.02377111,0.001374947,0.046338799,0.019849301,-0.276850285,0.06012893
28-11-2016,0.019196308,0.001995103,0.043779883,0.020097479,-0.290671821,0.055653127
27-11-2016,0.022713558,0.003155023,0.042069838,0.015630267,-0.310053903,0.058915994
26-11-2016,0.029926298,0.006818534,0.040273676,0.019589304,-0.30512657,0.065711269
25-11-2016,0.028654859,0.006175409,0.046375706,0.026999203,-0.27831853,0.064399029
24-11-2016,0.033621787,0.012124308,0.045022433,0.025391953,-0.240518377,0.069037975
23-11-2016,0.0420822,0.018348831,0.051702681,0.030473702,-0.260085581,0.077017812
22-11-2016,0.027704251,0.020209297,0.048762388,0.038462684,-0.148715622,0.06320028
21-11-2016,0.01774663,0.0062558,0.041356294,0.024162878,-0.292938782,0.053603196
20-11-2016,0.042248556,0.022058279,0.025892075,0.014448465,-0.098187969,0.076911414
19-11-2016,0.042189143,0.02293109,0.058530558,0.038781771,-0.18899165,0.076762457
18-11-2016,0.028975689,0.019072345,0.049205277,0.038746317,-0.237505084,0.064037277
17-11-2016,0.033930735,0.022242028,0.052428527,0.026207396,-0.193226289,0.068669129
16-11-2016,-0.006125518,0.013031572,0.014942867,0.030012799,-0.124948215,0.03032335
15-11-2016,-0.012518358,-0.023603535,0.010292529,-0.008490315,-0.2694884,0.024130996
14-11-2016,-0.017021865,-0.03444477,0.003587677,-0.016290209,-0.288366875,0.019250882
13-11-2016,-0.013219432,-0.035616175,-0.011778122,-0.019823797,-0.252208402,0.022790384
12-11-2016,0.000504974,-0.021961271,0.008779324,-0.016254755,-0.284966016,0.035785106
11-11-2016,-0.000920938,-0.020617601,0.021549299,-0.002829482,-0.288102445,0.034331002
10-11-2016,0.007741479,-0.015219952,0.017612505,-0.003869468,-0.276231055,0.042481076
09-11-2016,-0.007717787,0.004337912,0.01441386,0.00527768,-0.143449977,0.027649218
08-11-2016,-0.015726661,-0.026738765,0.006761717,-0.010582104,-0.253580224,0.019917642
07-11-2016,-0.00663647,-0.029322746,0.003698399,-0.018523815,-0.284079851,0.028486214
06-11-2016,-0.014871114,-0.025280251,0.003280115,-0.008608495,-0.294817551,0.020556029
05-11-2016,-0.015215709,-0.033032194,0.001041063,-0.018181092,-0.307652744,0.020144624
04-11-2016,-0.032326657,-0.033698287,-0.013943359,-0.018393816,-0.211323788,0.003773544
03-11-2016,0.030924436,0.010906966,-0.023047195,-0.035577219,-0.059176697,0.063916692
02-11-2016,0.0163326,0.005233692,0.031317469,0.026030126,-0.242718344,0.049936017
01-11-2016,-0.017806116,0.000203543,0.005469957,0.01298303,-0.147419559,0.017342815
31-10-2016,-0.016261378,-0.030987978,-0.00641424,-0.021076507,-0.217257917,0.018725986
30-10-2016,-0.002620151,-0.025441032,-0.000509049,-0.020024703,-0.209743259,0.031607217
29-10-2016,-0.030936392,-0.018228854,-0.008419545,-0.00511036,-0.13858296,0.004567982
28-10-2016,-0.033657508,-0.052635995,-0.015665706,-0.034454507,-0.250481571,0.001886756
27-10-2016,-0.045290576,-0.054760602,-0.023194825,-0.036038122,-0.219259614,-0.00927083
26-10-2016,-0.069685559,-0.064935744,-0.048242676,-0.047867962,-0.23434528,-0.032571955
25-10-2016,-0.074058357,-0.082518299,-0.053139064,-0.072343084,-0.231211146,-0.036806589
24-10-2016,-0.070303454,-0.090752584,-0.054492337,-0.076869386,-0.289983927,-0.03331674
23-10-2016,-0.069756854,-0.086296653,-0.052905317,-0.072957621,-0.306145263,-0.032876962
22-10-2016,-0.098845465,-0.08966157,-0.078789737,-0.072697624,-0.255884962,-0.06063261
21-10-2016,-0.101590347,-0.117350361,-0.081447073,-0.101604505,-0.303063931,-0.063335115
20-10-2016,-0.101792351,-0.119842467,-0.084436576,-0.103932655,-0.300963726,-0.06359047
19-10-2016,-0.092916047,-0.111860837,-0.084744138,-0.104334468,-0.275033293,-0.055213414
18-10-2016,-0.091395074,-0.109713262,-0.074914455,-0.09554186,-0.283037157,-0.053851522
17-10-2016,-0.088531366,-0.107887249,-0.071641995,-0.094088243,-0.298654814,-0.051205762
16-10-2016,-0.091787199,-0.10723264,-0.071346736,-0.091204646,-0.335732428,-0.054362231
15-10-2016,-0.090325639,-0.108151389,-0.073204411,-0.094726416,-0.338367755,-0.053057084
14-10-2016,-0.094246898,-0.109093106,-0.073671905,-0.092681899,-0.298485763,-0.056859034
13-10-2016,-0.095411393,-0.111906775,-0.076107796,-0.096924568,-0.291230944,-0.05802941
12-10-2016,-0.089660214,-0.1090242,-0.074951363,-0.097633649,-0.227054981,-0.052645679
11-10-2016,-0.115362283,-0.108174358,-0.096443797,-0.091866455,-0.203638617,-0.077142007
10-10-2016,-0.118237873,-0.132015888,-0.099273368,-0.117960646,-0.278999954,-0.079935305
09-10-2016,-0.115445461,-0.134450572,-0.098768966,-0.120607883,-0.337933647,-0.077366861
08-10-2016,-0.117619977,-0.133704089,-0.097870885,-0.11781883,-0.331458552,-0.079521772
07-10-2016,-0.123240448,-0.135932055,-0.104661855,-0.120170616,-0.286116193,-0.084938131
06-10-2016,-0.123406805,-0.140629158,-0.105092442,-0.125016005,-0.301266766,-0.085177171
05-10-2016,-0.12608039,-0.140640642,-0.107368401,-0.125618724,-0.277755233,-0.087805198
04-10-2016,-0.123905874,-0.142661889,-0.107540635,-0.128348687,-0.31589808,-0.085818396
03-10-2016,-0.125189195,-0.142064702,-0.106334992,-0.126067809,-0.322166139,-0.087119996
02-10-2016,-0.121648179,-0.140422439,-0.107294586,-0.127533243,-0.33792029,-0.083832303
01-10-2016,-0.126424986,-0.138998379,-0.106987024,-0.123881475,-0.302216586,-0.088446422
30-09-2016,-0.131427561,-0.145314776,-0.11411016,-0.128892316,-0.30270621,-0.093271918
29-09-2016,-0.132259343,-0.148668209,-0.113236684,-0.133678615,-0.303674187,-0.094129485
28-09-2016,-0.130809666,-0.148932349,-0.113531944,-0.134813145,-0.318150015,-0.092826466
27-09-2016,-0.128694563,-0.147025946,-0.114147068,-0.133111349,-0.316689492,-0.090907049
26-09-2016,-0.137261919,-0.147152274,-0.118772801,-0.130901379,-0.296379505,-0.099118125
25-09-2016,-0.134956694,-0.152618829,-0.11956016,-0.139422173,-0.348923255,-0.097023506
24-09-2016,-0.13470716,-0.151240706,-0.116693681,-0.137294929,-0.346039568,-0.096870293
23-09-2016,-0.142739799,-0.152814063,-0.124382732,-0.137046751,-0.313257118,-0.1045586
22-09-2016,-0.141456478,-0.158234681,-0.123866028,-0.144775737,-0.279826011,-0.10341305
21-09-2016,-0.133958556,-0.152377657,-0.12427201,-0.143771205,-0.247078207,-0.096392212
20-09-2016,-0.127233003,-0.145567432,-0.109435218,-0.130582293,-0.268085063,-0.090087786
19-09-2016,-0.126496281,-0.143948137,-0.109029236,-0.129495035,-0.305473648,-0.089462167
18-09-2016,-0.130762136,-0.144832433,-0.111994134,-0.128738682,-0.318240176,-0.093576926
17-09-2016,-0.129645171,-0.147473836,-0.1128184,-0.133335892,-0.342322937,-0.092608705
16-09-2016,-0.129609523,-0.145866025,-0.110911515,-0.132165908,-0.284254538,-0.092649846
15-09-2016,-0.125640734,-0.143764388,-0.110407114,-0.131953183,-0.295730847,-0.088967062
14-09-2016,-0.127720189,-0.142776733,-0.108857001,-0.127781422,-0.31991337,-0.091014156
13-09-2016,-0.128694563,-0.143649544,-0.110690071,-0.129483217,-0.238428607,-0.092017843
12-09-2016,-0.129906588,-0.146784774,-0.112547745,-0.130665019,-0.267873435,-0.09324993
11-09-2016,-0.110395355,-0.123402618,-0.118575961,-0.132461358,-0.26620692,-0.074862965
10-09-2016,-0.110977602,-0.1276748,-0.091658132,-0.1126189,-0.325884231,-0.075504899
09-09-2016,-0.106913752,-0.125688006,-0.094278561,-0.113387072,-0.28511691,-0.071727776
08-09-2016,-0.120840163,-0.12346004,-0.102176754,-0.109298037,-0.23886188,-0.084982109
07-09-2016,-0.125664499,-0.139802284,-0.108733976,-0.123219666,-0.26323996,-0.089628857
06-09-2016,-0.130488836,-0.144062981,-0.112941425,-0.128065054,-0.255942147,-0.094272767
05-09-2016,-0.12754195,-0.146107197,-0.116447632,-0.132614993,-0.247765683,-0.091552529
04-09-2016,-0.139899857,-0.142903061,-0.123078669,-0.130204116,-0.215424437,-0.103335735
03-09-2016,-0.167277373,-0.15707476,-0.151116024,-0.142518494,-0.087965563,-0.129291841
02-09-2016,-0.17100851,-0.184476442,-0.15511433,-0.169309949,-0.25305846,-0.132901564
01-09-2016,-0.167277373,-0.18370699,-0.153884082,-0.173138988,-0.259293335,-0.129445053
31-08-2016,-0.164853322,-0.181926914,-0.151632728,-0.169392675,-0.261552574,-0.127214246
30-08-2016,-0.168988468,-0.181352696,-0.151054511,-0.166993617,-0.273028258,-0.131200618
29-08-2016,-0.169035998,-0.183741443,-0.15184187,-0.170999926,-0.189429932,-0.131321202
28-08-2016,-0.174074222,-0.18631394,-0.156430696,-0.171236286,-0.239720495,-0.136160175
27-08-2016,-0.162643158,-0.179641527,-0.157796271,-0.175916223,-0.295243102,-0.125422506
26-08-2016,-0.1646632,-0.178757231,-0.147671329,-0.164452742,-0.317869932,-0.127395831
25-08-2016,-0.161775728,-0.178952465,-0.149750448,-0.166686348,-0.135725778,-0.124733757
24-08-2016,-0.157937647,-0.175346376,-0.143980585,-0.163826387,-0.302276693,-0.12118007
23-08-2016,-0.153945093,-0.168593573,-0.141803046,-0.160009166,-0.241708209,-0.11748239
22-08-2016,-0.160432994,-0.169764978,-0.143082504,-0.156061947,-0.267807275,-0.123690349
21-08-2016,-0.15968439,-0.174691768,-0.143537695,-0.162490951,-0.339903829,-0.123066149
20-08-2016,-0.166647595,-0.176230672,-0.149393676,-0.162030048,-0.325290255,-0.129713176
19-08-2016,-0.168715168,-0.181490509,-0.150968394,-0.169203587,-0.314165823,-0.131747503
18-08-2016,-0.169463772,-0.182007305,-0.15189108,-0.170751747,-0.294829239,-0.132532009
17-08-2016,-0.164651318,-0.178447153,-0.154351576,-0.17205173,-0.306211214,-0.128044149
16-08-2016,-0.177151816,-0.177470983,-0.160146045,-0.167064525,-0.297941876,-0.139908216
15-08-2016,-0.17328997,-0.18684222,-0.164427308,-0.179118907,-0.300327173,-0.13633254
14-08-2016,-0.15534724,-0.172957629,-0.162532726,-0.175301686,-0.292837143,-0.11948267
13-08-2016,-0.153244019,-0.168249042,-0.137681714,-0.157432837,-0.328918395,-0.117581695
12-08-2016,-0.151532925,-0.168088261,-0.139121105,-0.155104687,-0.275374945,-0.116041055
11-08-2016,-0.147587901,-0.159325695,-0.132588487,-0.153261076,-0.264321055,-0.112386644
10-08-2016,-0.152899424,-0.156523511,-0.135971669,-0.149739305,-0.205068251,-0.117480263
09-08-2016,-0.148871222,-0.166733107,-0.137915461,-0.154821055,-0.227351551,-0.113742152
08-08-2016,-0.146851179,-0.164551078,-0.133904853,-0.150980198,-0.292121282,-0.111913528
07-08-2016,-0.152756833,-0.159360148,-0.135418058,-0.149042042,-0.247866697,-0.117552613
06-08-2016,-0.167895268,-0.169822399,-0.156762863,-0.154844691,-0.251208284,-0.131911355
05-08-2016,-0.164033423,-0.181444571,-0.156135436,-0.16990085,-0.28182416,-0.128351993
04-08-2016,-0.178233132,-0.180043479,-0.161302478,-0.166059993,-0.158345304,-0.141816284
03-08-2016,-0.199229691,-0.187094876,-0.19111139,-0.180158892,0.01423345,-0.161691399
02-08-2016,-0.130619544,-0.14174314,-0.203684526,-0.202483135,0.27083921,-0.097097275
01-08-2016,-0.108993208,-0.126503395,-0.111969529,-0.132993169,-0.165451733,-0.076789476
31-07-2016,-0.07275127,-0.093015003,-0.089222241,-0.111236192,-0.188553368,-0.042722308
30-07-2016,-0.070481693,-0.089638602,-0.052511637,-0.075344861,-0.339576787,-0.040651097
29-07-2016,-0.072739388,-0.090120945,-0.051798093,-0.073052165,-0.293145192,-0.042864172
28-07-2016,-0.073476109,-0.090350632,-0.052167168,-0.075368497,-0.239455857,-0.043630236
27-07-2016,-0.076874533,-0.090511413,-0.059597866,-0.076172123,-0.112077334,-0.04690729
26-07-2016,-0.073785057,-0.091923989,-0.062759604,-0.079209354,0.050032741,-0.044070014
25-07-2016,-0.065431587,-0.085492748,-0.053520441,-0.076467573,-0.256678043,-0.036267506
24-07-2016,-0.07238291,-0.08402275,-0.05425859,-0.067982234,-0.173180106,-0.042885452
23-07-2016,-0.077943968,-0.091763208,-0.059511749,-0.074742142,-0.274719191,-0.04819825
22-07-2016,-0.061082555,-0.080037677,-0.061726196,-0.080580245,-0.139818497,-0.032387532
21-07-2016,-0.060714194,-0.080451114,-0.044884099,-0.063574112,-0.293587022,-0.032125084
20-07-2016,-0.051707181,-0.072745109,-0.041254867,-0.062782305,-0.222325292,-0.023733842
19-07-2016,-0.05179036,-0.072343156,-0.036001707,-0.054296965,-0.292102081,-0.023882799
18-07-2016,-0.04338936,-0.062845591,-0.034771459,-0.054001515,-0.274859441,-0.016059011
17-07-2016,-0.064564157,-0.061903873,-0.042940307,-0.046497071,-0.264543327,-0.036068897
16-07-2016,-0.062437171,-0.080175489,-0.046212767,-0.068584953,-0.314794862,-0.034153736
15-07-2016,-0.067915051,-0.079463459,-0.046569539,-0.065654084,-0.249380439,-0.03938851
14-07-2016,-0.075341678,-0.084263921,-0.054098657,-0.071764001,-0.214237945,-0.046446232
13-07-2016,-0.061225146,-0.077602993,-0.052191773,-0.076030306,-0.145495293,-0.033245808
12-07-2016,-0.080855205,-0.070069253,-0.061652381,-0.064117741,-0.131461921,-0.051787404
11-07-2016,-0.080617553,-0.088019307,-0.063866827,-0.084078379,-0.19462253,-0.051638447
10-07-2016,-0.078098441,-0.096448827,-0.06844335,-0.082069315,-0.205846724,-0.049361533
09-07-2016,-0.059347695,-0.080267364,-0.078113101,-0.080178432,-0.04304792,-0.031876823
08-07-2016,-0.0898741,-0.07988838,-0.074336239,-0.061789591,-0.123537365,-0.060739008
07-07-2016,-0.045433167,-0.061834967,-0.104649552,-0.092469174,0.118813795,-0.019137455
06-07-2016,-0.054547123,-0.062443638,-0.032569315,-0.04901431,-0.138165548,-0.027869171
05-07-2016,-0.039349275,-0.060617625,-0.039151143,-0.056932384,-0.147525999,-0.013767912
04-07-2016,-0.068354707,-0.060422391,-0.057063555,-0.041533502,-0.227810078,-0.041175993
03-07-2016,-0.013492732,-0.035949221,-0.058908927,-0.071078556,-0.149537922,0.010136135
02-07-2016,-0.047049201,-0.037407735,-0.025212432,-0.017850187,-0.185347649,-0.021534953
01-07-2016,-0.052063659,-0.057562786,-0.033590421,-0.050231566,-0.139271688,-0.026429254
30-06-2016,-0.089992926,-0.069908472,-0.074164004,-0.0537297,-0.129777666,-0.062193112
29-06-2016,-0.085798368,-0.105188424,-0.084411971,-0.093260982,-0.122523055,-0.058419535
28-06-2016,-0.06918649,-0.088455713,-0.072736916,-0.084858368,-0.131019465,-0.043013129
27-06-2016,-0.103348972,-0.093026488,-0.093958696,-0.075084865,-0.16493623,-0.075213369
26-06-2016,-0.059882412,-0.080726739,-0.098375287,-0.10569354,-0.19187805,-0.034636073
25-06-2016,-0.060654781,-0.051154513,-0.061923035,-0.063444114,-0.155498558,-0.035551094
24-06-2016,-0.107828713,-0.062638872,-0.088115018,-0.063231389,0.048325528,-0.079902676
23-06-2016,-0.141266356,-0.122816916,-0.170701574,-0.112063453,0.109152808,-0.111363806
22-06-2016,-0.059906177,-0.066153086,-0.134606094,-0.144988461,0.136140543,-0.035317019
21-06-2016,0.023236392,-0.000451066,-0.071137594,-0.061635956,0.227033968,0.042332119
20-06-2016,0.056567092,0.031934828,0.044087445,0.021775638,-0.055622439,0.073308074
19-06-2016,0.047964088,0.034851855,0.059957646,0.053152485,-0.13561099,0.065016137
18-06-2016,0.038541184,0.047909572,0.045563743,0.044229879,0.107600037,0.055993601
17-06-2016,0.061985559,0.044889185,0.024194333,0.035579087,0.338434816,0.077720038
16-06-2016,-0.023533531,0.04300575,-0.000459839,0.056142444,0.14707881,-0.002432996
15-06-2016,-0.036414272,-0.045906161,-0.029936584,-0.028758221,-0.212751126,-0.01465456
14-06-2016,-0.014051214,-0.036488986,-0.041943806,-0.039288078,-0.030195822,0.006078831
13-06-2016,-0.053085563,-0.023281973,-0.039864687,-0.017046562,0.087933698,-0.030592955
